id,rating_numerator,name,retweet_count,favorite_count,type,p1_dog,display_text_range,created_date,created_time
680889648562991104,9,Cheesy,323,1604,Shetland_sheepdog,True,131,2015-12-26,23
680836378243002368,12,Ellie,1183,3177,Pembroke,True,89,2015-12-26,19
680609293079592961,9,Brody,624,2408,French_bulldog,True,123,2015-12-26,4
680497766108381184,12,Percy,1729,3881,Chihuahua,True,139,2015-12-25,21
680473011644985345,10,Hector,669,2339,Lakeland_terrier,True,115,2015-12-25,19
680161097740095489,12,Goliath,669,2130,bluetick,True,139,2015-12-24,23
680145970311643136,10,Kawhi,1557,3309,miniature_poodle,True,134,2015-12-24,22
680130881361686529,10,Reggie,854,2109,Maltese_dog,True,98,2015-12-24,21
680115823365742593,9,Ozzy,822,2491,pug,True,127,2015-12-24,20
679844490799091713,10,Willie,687,2186,Airedale,True,119,2015-12-24,2
679777920601223168,10,Rinna,996,2853,bloodhound,True,77,2015-12-23,21
679722016581222400,8,Mike,425,1536,boxer,True,131,2015-12-23,17
679530280114372609,7,a,1879,4356,dalmatian,True,140,2015-12-23,5
679511351870550016,7,William,1143,3064,Chihuahua,True,133,2015-12-23,3
679475951516934144,9,Evy,578,1914,Maltese_dog,True,73,2015-12-23,1
679462823135686656,11,Hurley,16946,29312,toy_poodle,True,134,2015-12-23,0
679158373988876288,11,Rubio,7218,19367,pug,True,66,2015-12-22,4
679132435750195208,10,Louis,1034,2698,Scottish_deerhound,True,131,2015-12-22,2
679111216690831360,12,officially,2306,5419,kelpie,True,79,2015-12-22,1
678969228704284672,11,Lola,408,1498,Labrador_retriever,True,140,2015-12-21,16
678798276842360832,7,Linda,1027,3152,Airedale,True,68,2015-12-21,4
678774928607469569,11,Tug,819,2570,Pembroke,True,126,2015-12-21,3
678764513869611008,10,Wilson,413,1478,Irish_terrier,True,130,2015-12-21,2
678755239630127104,10,Dash,2920,6458,malamute,True,133,2015-12-21,1
678643457146150913,10,Grizz,359,1873,Labrador_retriever,True,136,2015-12-20,18
678424312106393600,2,Crystal,2266,4988,Maltese_dog,True,140,2015-12-20,3
678410210315247616,10,Jerome,1607,3815,schipperke,True,122,2015-12-20,3
678389028614488064,11,Bella,380,1711,miniature_pinscher,True,115,2015-12-20,1
678334497360859136,10,Rosie,223,1180,Norfolk_terrier,True,134,2015-12-19,22
678255464182861824,9,Jessifer,327,1446,Chihuahua,True,140,2015-12-19,16
678021115718029313,12,Reese,5609,12339,miniature_pinscher,True,68,2015-12-19,1
677700003327029250,10,Ralph,1286,3109,Siberian_husky,True,73,2015-12-18,4
677698403548192770,9,Sadie,286,1115,Shih-Tzu,True,88,2015-12-18,3
677644091929329666,11,a,725,1710,Chihuahua,True,103,2015-12-18,0
677530072887205888,9,Axel,204,966,Staffordshire_bullterrier,True,136,2015-12-17,16
677331501395156992,9,Humphrey,207,987,beagle,True,139,2015-12-17,3
677314812125323265,10,Tassy,470,1496,Blenheim_spaniel,True,145,2015-12-17,2
677301033169788928,5,Juckson,354,1109,Japanese_spaniel,True,99,2015-12-17,1
677269281705472000,10,the,634,1794,Shetland_sheepdog,True,96,2015-12-16,23
676975532580409345,11,Cooper,949,2521,malamute,True,135,2015-12-16,4
676949632774234114,8,Tyrus,348,1184,Welsh_springer_spaniel,True,140,2015-12-16,2
676864501615042560,10,Ash,623,1887,Chesapeake_Bay_retriever,True,139,2015-12-15,20
676811746707918848,9,Penny,379,1301,Chihuahua,True,143,2015-12-15,17
676603393314578432,9,Godzilla,339,1035,whippet,True,144,2015-12-15,3
676588346097852417,5,Bubbles,698,2074,Boston_bull,True,140,2015-12-15,2
676496375194980353,9,Griffin,471,1372,pug,True,135,2015-12-14,20
676430933382295552,10,Duke,302,1262,golden_retriever,True,140,2015-12-14,15
676237365392908289,8,Winston,250,1092,French_bulldog,True,136,2015-12-14,3
676146341966438401,10,Bert,584,1749,Irish_water_spaniel,True,61,2015-12-13,21
676101918813499392,11,Striker,1048,2575,Shih-Tzu,True,69,2015-12-13,18
675891555769696257,6,Donny,761,1923,Italian_greyhound,True,139,2015-12-13,4
675845657354215424,10,Pepper,776,2045,pug,True,139,2015-12-13,1
675798442703122432,10,Bernie,3039,9292,beagle,True,88,2015-12-12,22
675781562965868544,11,Buddah,418,1454,Maltese_dog,True,78,2015-12-12,20
675710890956750848,12,Lenny,717,1685,standard_schnauzer,True,131,2015-12-12,16
675706639471788032,10,a,85,582,English_springer,True,140,2015-12-12,15
675534494439489536,11,a,361,1661,chow,True,112,2015-12-12,4
675531475945709568,10,Ellie,329,1063,Pembroke,True,140,2015-12-12,4
675522403582218240,10,Sammy,249,940,cocker_spaniel,True,134,2015-12-12,3
675497103322386432,11,Reggie,1131,2820,vizsla,True,136,2015-12-12,2
675362609739206656,12,Daisy,192,941,Labrador_retriever,True,131,2015-12-11,17
675111688094527488,8,Oliver,213,869,Labrador_retriever,True,137,2015-12-11,0
675109292475830276,9,a,996,2514,dalmatian,True,137,2015-12-11,0
675047298674663426,11,a,275,928,Samoyed,True,117,2015-12-10,20
675006312288268288,10,Mollie,200,879,boxer,True,134,2015-12-10,17
675003128568291329,12,Laela,406,1390,Pembroke,True,140,2015-12-10,17
674800520222154752,11,Tedders,747,2688,Pembroke,True,137,2015-12-10,3
674788554665512960,9,Maggie,181,719,miniature_poodle,True,128,2015-12-10,3
674774481756377088,11,Superpup,407,986,Chihuahua,True,139,2015-12-10,2
674743008475090944,10,Sophie,465,1260,Bernese_mountain_dog,True,98,2015-12-10,0
674737130913071104,10,Rufio,80,581,Pomeranian,True,144,2015-12-09,23
674670581682434048,9,Jeb,565,1448,malamute,True,143,2015-12-09,19
674468880899788800,13,Louis,1775,5548,chow,True,91,2015-12-09,6
674422304705744896,12,Ava,464,1280,golden_retriever,True,94,2015-12-09,2
674416750885273600,10,Jonah,115,612,Chihuahua,True,133,2015-12-09,2
674291837063053312,11,Kenny,5130,13149,Cardigan,True,92,2015-12-08,18
674269164442398721,8,Bob,202,824,pug,True,140,2015-12-08,16
674262580978937856,9,Gus,382,1176,Greater_Swiss_Mountain_dog,True,125,2015-12-08,16
674255168825880576,10,Bobbay,464,1299,Eskimo_dog,True,77,2015-12-08,15
674082852460433408,11,a,144,679,Pomeranian,True,94,2015-12-08,4
674075285688614912,11,Mitch,245,884,Airedale,True,121,2015-12-08,3
674053186244734976,10,Stanley,1126,2943,Cardigan,True,136,2015-12-08,2
674051556661161984,10,Lucy,431,1292,Shih-Tzu,True,109,2015-12-08,2
674038233588723717,12,Kaiya,366,974,Eskimo_dog,True,100,2015-12-08,1
674036086168010753,9,Daisy,180,756,toy_poodle,True,144,2015-12-08,1
674019345211760640,10,Acro,264,1011,collie,True,139,2015-12-08,0
674014384960745472,11,Aiden,559,1386,Pembroke,True,139,2015-12-07,23
673956914389192708,10,one,835,1747,pug,True,95,2015-12-07,20
673708611235921920,12,Riley,253,950,golden_retriever,True,111,2015-12-07,3
673707060090052608,10,Raymond,346,983,German_short-haired_pointer,True,116,2015-12-07,3
673705679337693185,8,Dot,358,1123,Shih-Tzu,True,131,2015-12-07,3
673688752737402881,9,Larry,438,1123,soft-coated_wheaten_terrier,True,83,2015-12-07,2
673686845050527744,11,George,377,1275,Pekinese,True,93,2015-12-07,2
673680198160809984,13,Shnuggles,414,1228,Samoyed,True,76,2015-12-07,1
673662677122719744,12,Kendall,327,1122,Labrador_retriever,True,75,2015-12-07,0
673656262056419329,10,Albert,198,650,bull_mastiff,True,140,2015-12-07,0
673612854080196609,7,Jeffri,630,1421,Newfoundland,True,135,2015-12-06,21
673359818736984064,8,Steve,592,1287,English_setter,True,118,2015-12-06,4
673355879178194945,11,Koda,491,1339,Rottweiler,True,134,2015-12-06,4
673350198937153538,9,Bella,184,683,West_Highland_white_terrier,True,117,2015-12-06,3
673320132811366400,11,Frankie,6869,11931,Samoyed,True,97,2015-12-06,1
673295268553605120,8,Eve,2743,6710,golden_retriever,True,140,2015-12-06,0
673270968295534593,11,Mac,312,953,Shih-Tzu,True,71,2015-12-05,22
673213039743795200,10,Dexter,724,1966,schipperke,True,72,2015-12-05,18
672997845381865473,12,Kenzie,630,1752,chow,True,118,2015-12-05,4
672995267319328768,8,Pumpkin,251,844,French_bulldog,True,120,2015-12-05,4
672988786805112832,10,Schnozz,253,870,Lakeland_terrier,True,130,2015-12-05,4
672975131468300288,10,Chuckles,775,1498,pug,True,94,2015-12-05,3
672968025906282496,11,Gustaf,469,1180,toy_poodle,True,130,2015-12-05,2
672964561327235073,10,Terry,557,1258,Chihuahua,True,138,2015-12-05,2
672877615439593473,8,Oscar,301,907,Chihuahua,True,123,2015-12-04,20
672834301050937345,10,Ed,502,1150,Pembroke,True,74,2015-12-04,17
672640509974827008,9,Leonidas,270,872,Chesapeake_Bay_retriever,True,89,2015-12-04,4
672604026190569472,11,a,335,966,toy_poodle,True,100,2015-12-04,2
672594978741354496,9,Scott,529,1177,Great_Pyrenees,True,137,2015-12-04,1
672591762242805761,10,Taz,284,837,kuvasz,True,59,2015-12-04,1
672488522314567680,10,Jackie,371,991,Doberman,True,134,2015-12-03,18
672482722825261057,10,light,518,988,West_Highland_white_terrier,True,106,2015-12-03,18
672481316919734272,12,Jazz,110,638,Border_collie,True,101,2015-12-03,18
672466075045466113,12,Franq,447,1192,cocker_spaniel,True,127,2015-12-03,17
672272411274932228,11,Pippin,2923,5699,pug,True,95,2015-12-03,4
672264251789176834,10,Kreg,285,1011,Chihuahua,True,123,2015-12-03,4
672254177670729728,11,Rolf,647,1273,pug,True,89,2015-12-03,3
672245253877968896,12,Snickers,131,607,Chihuahua,True,124,2015-12-03,2
672239279297454080,7,Ridley,275,804,pug,True,74,2015-12-03,2
672222792075620352,9,Cal,176,700,beagle,True,127,2015-12-03,1
672169685991993344,10,Bradley,318,909,cocker_spaniel,True,94,2015-12-02,21
672160042234327040,8,Bubba,304,764,pug,True,138,2015-12-02,21
672095186491711488,9,Tuco,328,873,pug,True,83,2015-12-02,16
672068090318987265,7,Gizmo,439,1132,pug,True,138,2015-12-02,15
671896809300709376,10,Lola,3667,7595,chow,True,104,2015-12-02,3
671891728106971137,11,Mojo,479,1168,Labrador_retriever,True,138,2015-12-02,3
671866342182637568,10,Dylan,418,991,Labrador_retriever,True,139,2015-12-02,1
671789708968640512,13,space,2992,6298,dalmatian,True,139,2015-12-01,20
671743150407421952,11,a,200,674,toy_poodle,True,136,2015-12-01,17
671561002136281088,13,the,6303,11369,Gordon_setter,True,144,2015-12-01,5
671542985629241344,10,JD,483,965,Shetland_sheepdog,True,140,2015-12-01,4
671536543010570240,9,Reginald,343,1035,pug,True,130,2015-12-01,3
671528761649688577,10,Jax,214,735,Doberman,True,130,2015-12-01,3
671520732782923777,10,Alejandro,454,1217,Pomeranian,True,78,2015-12-01,2
671518598289059840,9,Scruffers,252,828,Lakeland_terrier,True,137,2015-12-01,2
671504605491109889,11,Charlie,3114,6225,toy_poodle,True,92,2015-12-01,1
671486386088865792,10,Malcolm,172,507,German_shepherd,True,68,2015-12-01,0
671485057807351808,11,Penelope,195,678,Samoyed,True,139,2015-12-01,0
671355857343524864,10,Lou,104,420,miniature_poodle,True,135,2015-11-30,15
671186162933985280,10,Sparky,176,639,Chihuahua,True,98,2015-11-30,4
671154572044468225,11,Holly,186,623,Labrador_retriever,True,143,2015-11-30,2
671147085991960577,9,a,191,582,Yorkshire_terrier,True,140,2015-11-30,2
671134062904504320,8,Clarence,162,653,Shih-Tzu,True,140,2015-11-30,1
671115716440031232,6,Phred,669,1212,malinois,True,140,2015-11-29,23
671109016219725825,8,Toby,377,1003,basenji,True,135,2015-11-29,23
670840546554966016,10,Colby,165,522,Shih-Tzu,True,139,2015-11-29,5
670833812859932673,7,Jett,109,381,Pekinese,True,71,2015-11-29,5
670832455012716544,10,Amy,184,645,malinois,True,86,2015-11-29,5
670823764196741120,12,Remington,159,674,Labrador_retriever,True,65,2015-11-29,4
670815497391357952,10,Sage,1313,2773,American_Staffordshire_terrier,True,66,2015-11-29,4
670811965569282048,10,Maggie,230,983,basset,True,123,2015-11-29,3
670807719151067136,11,Andy,425,1050,Old_English_sheepdog,True,143,2015-11-29,3
670804601705242624,10,Mason,815,1736,Pomeranian,True,140,2015-11-29,3
670797304698376195,11,Trigger,203,658,Pembroke,True,140,2015-11-29,2
670780561024270336,7,Traviss,249,698,Labrador_retriever,True,136,2015-11-29,1
670764103623966721,10,Vincent,371,957,Norfolk_terrier,True,134,2015-11-29,0
670755717859713024,9,Gin,87,391,keeshond,True,120,2015-11-29,0
670704688707301377,6,Danny,318,686,Norwich_terrier,True,135,2015-11-28,20
670691627984359425,8,Ester,208,517,Shetland_sheepdog,True,123,2015-11-28,19
670679630144274432,8,Pluto,240,662,Ibizan_hound,True,139,2015-11-28,19
670676092097810432,8,Bloo,35,214,Dandie_Dinmont,True,116,2015-11-28,18
670444955656130560,10,Paull,1738,6046,English_springer,True,88,2015-11-28,3
670442337873600512,11,Koda,175,579,Sussex_spaniel,True,124,2015-11-28,3
670428280563085312,11,Willy,520,1228,chow,True,64,2015-11-28,2
670421925039075328,12,Herb,549,1140,Chihuahua,True,40,2015-11-28,2
670411370698022913,12,Scooter,766,1791,Maltese_dog,True,109,2015-11-28,1
670403879788544000,10,Nigel,128,375,pug,True,139,2015-11-28,0
670385711116361728,8,Larry,173,489,whippet,True,140,2015-11-27,23
670374371102445568,12,Daisy,236,668,English_springer,True,140,2015-11-27,22
670338931251150849,10,Butters,96,373,cairn,True,103,2015-11-27,20
670303360680108032,9,a,107,382,Shetland_sheepdog,True,138,2015-11-27,18
670290420111441920,11,Sandra,249,622,Chihuahua,True,110,2015-11-27,17
670093938074779648,9,Wally,276,907,toy_poodle,True,133,2015-11-27,4
670073503555706880,10,Winston,677,1384,malamute,True,112,2015-11-27,2
670061506722140161,11,Liam,289,664,Italian_greyhound,True,140,2015-11-27,2
670046952931721218,11,Ben,151,575,Blenheim_spaniel,True,144,2015-11-27,1
670003130994700288,10,Raphael,77,295,beagle,True,133,2015-11-26,22
669970042633789440,10,Julio,43,271,miniature_pinscher,True,139,2015-11-26,20
669942763794931712,11,Andru,131,444,vizsla,True,139,2015-11-26,18
669753178989142016,10,Chester,340,705,Pembroke,True,124,2015-11-26,5
669683899023405056,10,Kloey,93,338,Pomeranian,True,70,2015-11-26,1
669680153564442624,8,Shawwn,241,584,dalmatian,True,139,2015-11-26,0
669597912108789760,10,Skye,131,446,Eskimo_dog,True,140,2015-11-25,19
669573570759163904,10,Linda,120,388,West_Highland_white_terrier,True,122,2015-11-25,17
669567591774625800,9,Kollin,45,202,Chihuahua,True,139,2015-11-25,17
669564461267722241,10,a,104,335,toy_poodle,True,138,2015-11-25,17
669393256313184256,10,Ronduh,62,312,cocker_spaniel,True,133,2015-11-25,5
669375718304980992,6,Billl,626,1172,Airedale,True,111,2015-11-25,4
669371483794317312,10,Oliviér,148,435,Brabancon_griffon,True,139,2015-11-25,4
669367896104181761,10,Chip,129,404,basset,True,92,2015-11-25,4
669359674819481600,11,Saydee,103,329,Labrador_retriever,True,139,2015-11-25,3
669354382627049472,8,Dug,1091,2378,Chihuahua,True,64,2015-11-25,3
669328503091937280,12,Kirk,364,903,Siberian_husky,True,120,2015-11-25,1
669216679721873412,8,Clarq,346,1053,golden_retriever,True,137,2015-11-24,18
669203728096960512,9,Samsom,406,885,pug,True,120,2015-11-24,17
669006782128353280,12,Tucker,209,509,Chihuahua,True,110,2015-11-24,4
669000397445533696,11,Terrance,5502,18640,Pembroke,True,133,2015-11-24,3
668989615043424256,3,Bernie,288,593,pug,True,140,2015-11-24,3
668979806671884288,12,Chaz,292,700,golden_retriever,True,139,2015-11-24,2
668975677807423489,11,Jeremy,495,1151,basset,True,134,2015-11-24,2
668955713004314625,10,a,63,241,cocker_spaniel,True,140,2015-11-24,0
668932921458302977,9,Herald,50,227,standard_poodle,True,140,2015-11-23,23
668902994700836864,11,Lambeau,87,275,Brittany_spaniel,True,125,2015-11-23,21
668892474547511297,11,Ruffles,126,354,kelpie,True,139,2015-11-23,20
668852170888998912,11,Bobb,139,409,golden_retriever,True,144,2015-11-23,18
668826086256599040,10,Banditt,112,381,malinois,True,139,2015-11-23,16
668815180734689280,7,a,225,491,redbone,True,137,2015-11-23,15
668779399630725120,10,Kevon,325,627,Chesapeake_Bay_retriever,True,123,2015-11-23,13
668655139528511488,11,Winifred,187,468,beagle,True,112,2015-11-23,4
668636665813057536,10,an,435,915,komondor,True,139,2015-11-23,3
668633411083464705,10,Churlie,1376,2454,Pekinese,True,63,2015-11-23,3
668631377374486528,5,Zeek,280,616,miniature_schnauzer,True,135,2015-11-23,3
668627278264475648,9,Timofy,97,281,French_bulldog,True,144,2015-11-23,3
668623201287675904,10,Jomathan,653,1242,Chihuahua,True,97,2015-11-23,2
668567822092664832,11,Marvin,46,206,Shih-Tzu,True,82,2015-11-22,23
668537837512433665,8,Spark,61,226,Lakeland_terrier,True,144,2015-11-22,21
668528771708952576,12,Gòrdón,189,402,Labrador_retriever,True,139,2015-11-22,20
668507509523615744,10,a,87,277,basenji,True,138,2015-11-22,19
668496999348633600,8,Jo,114,358,Staffordshire_bullterrier,True,139,2015-11-22,18
668286279830867968,11,Rusty,116,434,golden_retriever,True,137,2015-11-22,4
668274247790391296,10,Sophie,196,719,soft-coated_wheaten_terrier,True,140,2015-11-22,3
668248472370458624,8,Bisquick,406,838,Chihuahua,True,132,2015-11-22,2
668237644992782336,10,Torque,2412,5427,chow,True,140,2015-11-22,1
668204964695683073,8,Ron,171,487,Labrador_retriever,True,99,2015-11-21,23
668190681446379520,12,Skittles,171,576,Blenheim_spaniel,True,111,2015-11-21,22
668171859951755264,7,a,162,424,Chihuahua,True,129,2015-11-21,20
668113020489474048,6,Alfie,207,580,Pembroke,True,132,2015-11-21,17
667924896115245057,9,Jiminy,95,263,Labrador_retriever,True,139,2015-11-21,4
667902449697558528,9,Cleopatricia,334,755,Norwegian_elkhound,True,137,2015-11-21,3
667886921285246976,11,Erik,906,1643,Pomeranian,True,139,2015-11-21,2
667885044254572545,10,Stu,398,728,malamute,True,117,2015-11-21,1
667861340749471744,9,a,69,222,malamute,True,140,2015-11-21,0
667773195014021121,8,a,44,204,West_Highland_white_terrier,True,136,2015-11-20,18
667728196545200128,11,Olive,126,324,kuvasz,True,140,2015-11-20,15
667546741521195010,9,George,106,303,toy_poodle,True,140,2015-11-20,3
667544320556335104,10,Kial,456,760,Pomeranian,True,139,2015-11-20,3
667538891197542400,9,a,58,174,Yorkshire_terrier,True,117,2015-11-20,3
667534815156183040,8,Frank,443,715,Pembroke,True,140,2015-11-20,2
667530908589760512,10,Naphaniel,206,410,golden_retriever,True,113,2015-11-20,2
667517642048163840,8,Dook,165,332,Italian_greyhound,True,143,2015-11-20,1
667502640335572993,11,Hall,193,485,Labrador_retriever,True,140,2015-11-20,0
667495797102141441,9,Philippe,231,456,Chihuahua,True,140,2015-11-20,0
667470559035432960,11,a,85,225,toy_poodle,True,138,2015-11-19,22
667455448082227200,7,Reese,53,171,Tibetan_terrier,True,137,2015-11-19,21
667453023279554560,11,Cupcake,73,279,Labrador_retriever,True,86,2015-11-19,21
667405339315146752,7,Biden,196,409,Saint_Bernard,True,65,2015-11-19,18
667393430834667520,8,Fwed,50,168,papillon,True,132,2015-11-19,17
667211855547486208,9,Genevieve,209,426,golden_retriever,True,133,2015-11-19,5
667200525029539841,11,Joshwa,227,544,Siberian_husky,True,139,2015-11-19,4
667182792070062081,10,Timison,5254,12493,golden_retriever,True,137,2015-11-19,3
667177989038297088,8,a,48,166,vizsla,True,134,2015-11-19,3
667174963120574464,9,Clarence,69,218,toy_poodle,True,131,2015-11-19,2
667171260800061440,10,Kenneth,72,186,giant_schnauzer,True,75,2015-11-19,2
667165590075940865,10,Churlie,965,2376,miniature_pinscher,True,135,2015-11-19,2
667160273090932737,11,Bradlay,50,219,golden_retriever,True,138,2015-11-19,1
667152164079423490,12,Pipsy,14567,42135,toy_poodle,True,143,2015-11-19,1
667119796878725120,10,Gabe,106,283,Pembroke,True,135,2015-11-18,23
667090893657276420,7,Clybe,105,286,Chihuahua,True,140,2015-11-18,21
667073648344346624,10,Dave,103,351,Chihuahua,True,106,2015-11-18,20
667062181243039745,10,Keet,45,191,Chesapeake_Bay_retriever,True,132,2015-11-18,19
666817836334096384,9,Jeph,209,442,miniature_schnauzer,True,137,2015-11-18,3
666804364988780544,8,Jockson,78,205,English_setter,True,135,2015-11-18,2
666781792255496192,10,a,168,325,Italian_greyhound,True,107,2015-11-18,0
666739327293083650,10,Lugan,59,206,miniature_poodle,True,140,2015-11-17,22
666701168228331520,8,a,182,371,Labrador_retriever,True,139,2015-11-17,19
666691418707132416,8,Christoper,42,158,German_shepherd,True,99,2015-11-17,18
666644823164719104,9,Jimothy,69,208,Ibizan_hound,True,140,2015-11-17,15
666454714377183233,10,Kreggory,179,447,dalmatian,True,96,2015-11-17,3
666447344410484738,9,Scout,19,90,curly-coated_retriever,True,119,2015-11-17,2
666418789513326592,10,Walter,39,107,toy_terrier,True,138,2015-11-17,0
666407126856765440,7,a,30,93,black-and-tan_coonhound,True,139,2015-11-17,0
666287406224695296,1,an,56,123,Maltese_dog,True,136,2015-11-16,16
666063827256086533,10,the,180,394,golden_retriever,True,107,2015-11-16,1
666058600524156928,8,the,47,99,miniature_poodle,True,135,2015-11-16,1
666055525042405380,10,a,196,367,chow,True,140,2015-11-16,0
666050758794694657,10,a,50,115,Bernese_mountain_dog,True,140,2015-11-16,0
666044226329800704,6,a,115,245,Rhodesian_ridgeback,True,137,2015-11-16,0
666033412701032449,9,a,36,100,German_shepherd,True,130,2015-11-15,23
666029285002620928,7,a,39,112,redbone,True,139,2015-11-15,23
